user,text,created_at_datetime,link,replying-to,quoting,comments,retweets,quotes,likes,alignment
@craigthomler,"""Global climate would eventually begin cooling slowly if CO2 was stable due to our solar & Milankovich cycles position (noting there’s unrealized heating baked into current CO2 levels due to lag time).\n\nAlso we have past examples of CO2’s impact.\n\nsmithsonianmag.com/blogs/nat…""",2024-05-26T00:28:00Z,/craigthomler/status/1794525996303208889#m,"['@jimdtweet', '@MLeiter42', '@Kenneth72712993', '@RixAutomatedMat', '@BobPartridge16', '@Michael_D_Crow', '@GeorgeJeff9804', '@LexWaters7', '@Joe_Public2018', '@GillesnFio', '@norsensis', '@BubbasRanch', '@TrixX306', '@Mark_A_Lunn', '@phlannelphysics', '@EthonRaptor', '@JamesAbbott2013', '@PushFourLeft', '@priscian', '@ilovekiirth', '@PoeBrianL', '@Devonian1342', '@WayneAllanH', '@ChrisBBacon3', '@jgatta06', '@IBergwiesel', '@DaleGribble_666', '@roger_clague', '@jpgcrowley', '@BenKoby1911', '@NoelTurner194', '@FreeSpeech4U_Me', '@JimBowersclimb', '@CDCollins5269', '@jgorman2424', '@TheDickKnightV2', '@aSinister', '@gmarkul', '@agentsinaction', '@joseph_postma', '@d_e_mol', '@AndryGiles', '@NewNormality20', '@9luckycrater09']",,1,0,0,1,1
,,,,[],,0,0,0,0,1
@GrandSolarMini,"""Because it doesn't matter. There is no climate crisis. Earth goes through cycles,....caused by the Sun,...nothing Bill Gates or Al Gore can do about it,...the only thing they can do is LIE to you and keep you SCARED of living well.\n While they live life to the hilt and enjoy every minute. All the while laughing at us for believing their LIES.""",2024-05-25T16:44:00Z,/GrandSolarMini/status/1794409146344964559#m,"['@zakisolja', '@BGatesIsaPyscho']",,0,0,0,2,0
@treflesg,"""Rising and falling sun activity, and volcanoes, are causes of natural climate change. Human caused climate change is also happening. We are allowed to talk about both, and, to emphasise whichever we want in a political debate. You want the BBC to censor?""",2024-05-24T10:22:00Z,/treflesg/status/1793950602646470959#m,"['@BrianMcHugh2011', '@BBCNews']",,0,0,0,0,2
@JoeHComedian,"""I also believe in natural cycles of the sun.. warming trends during solar maximum and NATURAL cooling periods even mini ice ages.. all normal climate phenomenon""",2024-05-23T18:27:00Z,/JoeHComedian/status/1793710407137591710#m,"['@esIsaiah2222', '@wideawake_media']",,0,0,0,0,1
@djuric_dan5976,"""Carbon Dioxide is good cos it makes the plants grow, compared to water its a tiny percentage, so climate change is not man made, check out Milankovic sun cycles, its a natural cycle of climate change""",2024-05-23T09:53:00Z,/djuric_dan5976/status/1793581085302919570#m,[],,0,0,0,0,0
@KrysJohn,"""@laniedarian71 co2 levels - natural or human created - has nothing to do with our climate. It is all a hoax via the profit mungers. Our climate is controlled by varying ocean current temperatures and sun cycles.""",2024-05-23T02:44:00Z,/KrysJohn/status/1793473132868845633#m,"['@KrysJohn', '@Martyupnorth_2']",@laniedarian71,1,0,0,1,2
@WilliamE70640,"""you know about the Milankovitch Cycles then. So nothing about the earth’s movement around the sun is fixed. Many climate scientists point to these ever changing movements as the cause of climate change. And few scientists agree with Human Caused warming to any worrying degree.""",2024-05-22T20:03:00Z,/WilliamE70640/status/1793372126097068451#m,"['@25_cycle', '@CyfraithEcocide', '@Captaintrips74', '@BritWeatherSvs', '@chaosbomdotcom']",,3,0,0,1,2
@TomsWorld01,"""Time to stop fear-mongering and start respecting the science.  Warming cycles are natural.  Most of the world's history was warmer than today with much higher CO2 levels. Changes of the angle of the earth to the sun drive warming not CO2:\ndailysceptic.org/2024/05/11/…""",2024-05-22T11:51:00Z,/TomsWorld01/status/1793248430963532038#m,['@wideawake_media'],,0,0,0,0,1
@Stacker8888,"""What utter utter lies there is no proof man made co2 changes the climate. Its due to natural earth sun cycles""",2024-05-22T08:43:00Z,/Stacker8888/status/1793201002910236961#m,"['@dpcarrington', '@WWAttribution']",,0,0,0,2,0
@Stacker8888,"""Lies scaremingering manipulative lies, flooding in UK shocker! And its sunny in Dubai! Climate change is natural earth sun cycles sometimes wetter then usual sometimes drier. We all know the plan digital carbon credits energy rationing tied to CBDC and digital ID a slave hell 😉""",2024-05-22T08:40:00Z,/Stacker8888/status/1793200337215471905#m,"['@dpcarrington', '@WWAttribution']",,0,0,0,2,1
@NickSav19185299,"""THE SUN 🌞\nIS ALMOST AT SOLAR\nMAXIMUM. WHEN THE MOST SUNSPOTS ARE ACTIVE. \nTHE EFFECTS ON EARTH ARE\nMORE NOTICEABLE THAN WHEN QUIETER. MEDIA IS RIFE WITH PROPAGANDA ABOUT CHANGING CLIMATE BLAMING HUMANS. NATURAL CYCLES THAT BEGAN BEFORE YOU WERE BORN. HUMANS DONT CONTROL THE SUN.""",2024-05-21T11:37:00Z,/NickSav19185299/status/1792882455717851190#m,[],,0,0,0,0,1
@Mawk109,"""It's the avoidance of addressing natural cycles, such as the Earth's relationship to the Sun, that makes the climate change debate farcical. The climate policies clearly mask other motives. However, I am for reforestation and getting plastic out of the environment.""",2024-05-21T03:15:00Z,/Mawk109/status/1792756061176573998#m,[],,0,0,0,4,2
@joaquimsacouto,"""This alternative scientific view suggests that we may be heading for a period of cooler climate as the Earth and Sun go through their natural cycles.\nIf true, this is  no reason to be dismayed because we have the technology to deal with it and survive well through the colder period.\nProvided, that is, we are not suckered into abandoning that technology.\neurekalert.org/news-releases…""",2024-05-20T06:19:00Z,/joaquimsacouto/status/1792440098090299582#m,[],,1,0,0,0,1
@LostInTheCosmo5,"""Climate cycles are the three Milankovich cycles of Earth's angle toward the Sun, natural cycles of climate change that is. The actual claims described in their linked 'report' are all fluffernutter...""",2024-05-19T23:14:00Z,/LostInTheCosmo5/status/1792333056550035960#m,"['@RobinShipston', '@GrahamLKeegan']",,0,0,0,0,1
@Stacker8888,"""Get them while they are young fill their heads with co2 is toxic lies and climate change is due to man and not natural sun earth cycles""",2024-05-19T15:50:00Z,/Stacker8888/status/1792221217581158911#m,['@WeatherProf'],,0,0,0,1,2
@Stacker8888,"""Same as the covid vax lies the narrative is man made climate change which is a lie, all scientists must promote this goal. Climate change is due to earth sun natural cycles.\n\nzerohedge.com/covid-19/ex-cd…""",2024-05-19T15:10:00Z,/Stacker8888/status/1792211311977218084#m,['@rhosking252'],,0,0,0,0,0
@socratesccost,"""He knows that the anti fossil fuel campaign is complete bullshit.\n\nCarbon dioxide gas not caused any additional greenhouse effect since before 1951.\n\nWarming since then has been the result of natural climate cycles.\n\nAfter every ice age, the good sun turns on the radiator for us""",2024-05-19T02:47:00Z,/socratesccost/status/1792024245343785221#m,"['@Climatius_', '@MichaelEMann', '@RonDeSantis']",,0,1,0,8,1
@Endless__1_,"""Explain this then... how do humans stop the earth's and sun's natural cycles they have been locked into for billions of years? ......Exactly... the wealthy grifters taxing and enslaving all will not stop these climate cycles.""",2024-05-18T14:12:00Z,/Endless__1_/status/1791834322309128446#m,"['@Anothergreen', '@FreeSpeech4U_Me', '@GeraldKutney']",,3,0,0,0,1
@RGJSumner1,"""There are a myriad of natural cycles from moving closer to Sun, tilt of axis,  and other changes over 1000s-1,000,000s of years, but man made climate change is upsetting the apple cart. It is grim & depressing!""",2024-05-18T09:40:00Z,/RGJSumner1/status/1791765836216127564#m,[],,0,0,0,0,1
,,,,[],,0,0,0,0,1
@XRUK_Actions,"""As the climate breaks down, the seasons fracture. Natural cycles dependent on day length or temperature are no longer in sync as Nature’s heartbeat falters. \n\nA trend towards earlier springs has caused problems because…""",2024-05-17T13:50:00Z,/XRUK_Actions/status/1791466235248464374#m,[],,4,11,1,23,1
@DerKinnhaken,"""Didn't find any ai that denies \nclimate Change is human caused and will have catastrophic consequences. Ai even says economical growth is a big Problem and that we need transformation. But yes, there are also sun cycles.""",2024-05-17T06:11:00Z,/DerKinnhaken/status/1791350765413425512#m,"['@QueitMiddleWing', '@peakaustria']",,2,0,0,0,1
@Truth4All777,"""Compared to the solar cycles of the sun human caused climate change is neglegable.\n\nEducate yourself.""",2024-05-17T00:53:00Z,/Truth4All777/status/1791270754950267128#m,"['@HamiltonOnEarth', '@PierrePoilievre']",,1,0,0,1,2
@elvenminstrel,"""That's not how this works. The climate can change radically without seasons ceasing to continue. My belief is that climate change is driven by the sun and is part of natural cycles. But that doesn't mean it's not a concern. Revelation 16 alone should be adequate warning.""",2024-05-17T00:26:00Z,/elvenminstrel/status/1791264034412445864#m,"['@CarolinaGorale', '@farmingandJesus']",,0,0,0,0,1
@Keekaa386056,"""Brilliant man! And he was/is right. Weather is cyclical. The Luciferian agenda will have us eat bugs & freeze to death. Our future is cold & the sun & now polar shift is the climate change maker. Not co2 or mankind. We can stop with toxins and plastics yes,but not natural cycles.""",2024-05-16T07:40:00Z,/Keekaa386056/status/1791010937312325938#m,['@CaliforniaFrizz'],,0,0,0,13,2
@Stacker8888,"""Co2 is good for plants and climate change is natural by sun earth cycles not man. Enough scams, enough communism of netzero stupidity. Concentrate on local pollution and specific problems like plastic recycling etc.""",2024-05-15T21:15:00Z,/Stacker8888/status/1790853574903181466#m,['@ECOWARRIORSS'],,1,0,0,1,0
@Stacker8888,"""Lies no provable connection that any climate change is man made. Its natural sun earth sun cycles""",2024-05-15T10:58:00Z,/Stacker8888/status/1790698346908094602#m,['@sciam'],,0,0,0,1,1
@Stacker8888,"""Climate changes all the time you adapt to survive. Its not man made climate change, its the natural sun and earth cycles and the future climate modelling is all guesswork anyway. Shouldnt the icecaps have melted all by now 🤣 as they said since the 1960s?""",2024-05-15T10:21:00Z,/Stacker8888/status/1790688981048312173#m,['@JillBelch'],,0,0,0,0,0
@born_aussie,"""She is incorrect\n\nClimate change is not a hoax\n\nThe hoax is that this is all man made. The hoax is that it will cost money to fix. \n\nClimate change is a natural thing caused by the cycles of the sun. Not caused by man. \n\nNo need to thank me\n\nCarry on""",2024-05-14T23:58:00Z,/born_aussie/status/1790532101219189159#m,['@DesireeAmerica4'],,0,0,0,0,0
@based_good,"""3. Natural Climate Drivers\n\nSolar Activity: \n\nThe sun's variability (e.g., sunspot cycles) has a strong correlation with Earth's climate changes. Treating the sun as a constant when talking about our climate is a foolish mistake we often make.""",2024-05-14T04:38:00Z,/based_good/status/1790240319663202504#m,[],,1,0,0,0,1
@BarksBarks2,"""Lies and propaganda.  This isn't caused by C02... It is caused by multiple natural cycles of the earth, sun, and our galaxy.  Stop stealing people's money for personal benefit and gratification.""",2024-05-14T03:36:00Z,/BarksBarks2/status/1790224648942281024#m,['@MikeHudema'],,0,0,0,0,1
@cryptobyronn,"""Affected? I was told i would die lol\n\nWe can adapt the the natural variations of the sun cycles affecting earth's climate.""",2024-05-13T13:44:00Z,/cryptobyronn/status/1790015373401600185#m,"['@rogerahicks', '@RogerHallamCS21']",,0,0,0,1,1
@jimn_val,"""To Confirm:\n-Climate change is natural and caused by THE SUN\n-Nah\n-Cuz we figured out the scam\n-See above\n-China makes a lot of cheap shit\n-Good. Keep that shit out of our market""",2024-05-13T05:34:00Z,/jimn_val/status/1789891962960502833#m,['@JohnArnoldFndtn'],,0,0,0,0,1
@JonesLesliej71,"""Yes.  Climate change is caused by the natural progression of the earths cycles.""",2024-05-12T21:11:00Z,/JonesLesliej71/status/1789765334792065376#m,"['@StdenisKatie', '@edmontonjournal']",,0,0,0,0,2
@SW_OK_WEATHER,"""Don't eff with the natural climate. It's weather, fools. Weather changes, and climate changes in cycles. Look at the Dust Bowl cycle. Who caused that? Who flipped the switch back the other way? The only ONE WHO can. And it wasn't a Bill Gates.""",2024-05-12T14:23:00Z,/SW_OK_WEATHER/status/1789662648331653134#m,['@jordanbpeterson'],,0,0,0,0,1
@heinrichveldman,"""Natural disasters. It happens. No, it’s not getting worse and yes, climate change is real and continuous and mostly caused by the sun.""",2024-05-12T13:44:00Z,/heinrichveldman/status/1789652892107809196#m,['@ECOWARRIORSS'],,0,0,0,0,1
